ID,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
1721,Keilor East,23 Phillip Rd,4,h,880000,S,Barry,22/7/17,11.7,3033,4,1,1,534,,,Moonee Valley,-37.74807,144.86927,Western Metropolitan,5629
1722,Kings Park,261 Taylors Rd,3,h,565000,S,Ray,22/7/17,14,3021,3,2,3,543,106,1980,Brimbank,-37.72765,144.78107,Western Metropolitan,2878
1723,Kurunjang,44 Greenhills Dr,3,h,330000,SP,PRDNationwide,22/7/17,31.7,3337,3,1,1,654,,,Melton,-37.67195,144.5788,Northern Victoria,3553
1724,Maidstone,18 Pullar St,2,h,468000,S,Burnham,22/7/17,6.4,3012,2,1,2,312,89,1990,Maribyrnong,-37.78353,144.87233,Western Metropolitan,3873
1725,Moonee Ponds,16/122 Maribyrnong Rd,1,u,362000,S,Brad,22/7/17,6.2,3039,1,1,1,0,55,2015,Moonee Valley,-37.77149,144.91552,Western Metropolitan,6232
1726,Mount Waverley,1 Therese Av,3,h,1267000,S,Ray,22/7/17,14.2,3149,3,2,4,714,,,Monash,-37.89289,145.11501,Eastern Metropolitan,13366
1727,Noble Park,2/21 Marna Ct,2,u,445000,S,iSell,22/7/17,22.7,3174,2,1,3,197,82,1998,Greater Dandenong,-37.96903,145.18999,South-Eastern Metropolitan,11806
1728,Northcote,8 Swift St,3,h,1875000,S,McGrath,22/7/17,5.3,3070,3,1,2,771,,1950,Darebin,-37.76631,145.01699,Northern Metropolitan,11364
1729,Preston,27 Pender St,3,h,980000,S,Harrington,22/7/17,8.4,3072,3,1,3,397,107,1925,Darebin,-37.73724,145.00984,Northern Metropolitan,14577
1730,Reservoir,4/26 Acheron Av,2,u,495000,S,Ray,22/7/17,12,3073,2,1,1,134,,2013,Darebin,-37.7216,145.0178,Northern Metropolitan,21650
1731,Richmond,306/45 York St,2,u,685000,SP,Collins,22/7/17,2.4,3121,2,2,1,0,77,2011,Yarra,-37.813,144.99303,Northern Metropolitan,14949
1732,Roxburgh Park,4 Almands Av,3,h,510000,S,Jason,22/7/17,20.6,3064,3,2,2,523,,2000,Hume,-37.63528,144.93117,Northern Metropolitan,5833
1733,Sunbury,11 Gruner St,3,h,438000,S,YPA,22/7/17,31.7,3429,3,1,4,606,96,1994,Hume,-37.57532,144.71058,Western Metropolitan,14092
1734,Sunshine West,19 Estelle St,3,h,710000,VB,hockingstuart,22/7/17,10.5,3020,3,1,2,697,,,Brimbank,-37.78666,144.8109,Western Metropolitan,6763
1735,Sunshine West,9 Noble Ct,3,t,615000,PI,Barry,22/7/17,10.5,3020,3,2,1,358,27,1999,Brimbank,-37.79573,144.79311,Western Metropolitan,6763
1736,Surrey Hills,6 Durham Rd,4,h,2550000,VB,Marshall,22/7/17,10.2,3127,4,2,2,861,,,Boroondara,-37.82611,145.0911,Southern Metropolitan,5457
1737,Templestowe Lower,46 Feathertop Av,4,h,1215000,S,hockingstuart,22/7/17,12.4,3107,4,2,4,729,240,1970,Manningham,-37.76846,145.11183,Eastern Metropolitan,5420
1738,Templestowe Lower,1/6 Union St,2,t,731000,S,Jellis,22/7/17,12.4,3107,2,1,1,217,115,2005,Manningham,-37.75671,145.11401,Eastern Metropolitan,5420
1739,Toorak,8/161 Alexandra Av,2,u,735000,SP,Jellis,22/7/17,4.1,3142,2,1,1,0,84,1935,Stonnington,-37.83241,145.00705,Southern Metropolitan,7217
1740,Toorak,6/2 Tintern Av,2,u,920000,S,hockingstuart,22/7/17,4.1,3142,2,2,1,0,,,Stonnington,-37.84139,145.00678,Southern Metropolitan,7217
1741,Werribee,8 Centenary Cr,3,h,383000,S,Greg,22/7/17,14.7,3030,3,1,2,548,95,1960,Wyndham,-37.8889,144.65744,Western Metropolitan,16166
1742,Williamstown,22 Hotham St,4,h,1440000,S,Williams,22/7/17,6.8,3016,4,2,0,240,170,1900,Hobsons Bay,-37.85414,144.89561,Western Metropolitan,6380
1743,Aspendale,4 Roycroft Av,4,h,1510000,S,hockingstuart,29/7/17,21.5,3195,4,2,4,387,,,Kingston,-38.02848,145.10181,South-Eastern Metropolitan,2824
1744,Balwyn,4 Dee St,4,t,1450000,VB,Noel,29/7/17,7.9,3103,4,3,2,232,,,Boroondara,-37.80345,145.07969,Southern Metropolitan,5682
1745,Beaumaris,2/37 Bonanza Rd,3,t,900000,PI,Thomson,29/7/17,17.3,3193,3,2,2,243,,,Bayside,-37.98214,145.05175,Southern Metropolitan,5366
1746,Bentleigh East,2A Goodrich St,3,h,900000,S,Gary,29/7/17,13.8,3165,3,2,2,264,,,Glen Eira,-37.91155,145.076,Southern Metropolitan,10969
1747,Brighton,6/105 Cochrane St,2,u,845000,SP,Buxton,29/7/17,10.5,3186,2,1,1,100,110,1960,Bayside,-37.89569,144.99881,Southern Metropolitan,10579
1748,Broadmeadows,5 Evans Ct,3,h,586000,S,YPA,29/7/17,14,3047,3,1,1,677,,,Hume,-37.69265,144.92653,Northern Metropolitan,4294
1749,Brunswick,1/46 Davies St,2,h,650000,S,Jellis,29/7/17,5.2,3056,2,1,1,108,70,1970,Moreland,-37.75715,144.96824,Northern Metropolitan,11918
1750,Brunswick East,1/51 Brunswick Rd,2,h,620000,S,Nicholson,29/7/17,4,3057,2,1,1,123,79,1960,Moreland,-37.7784,144.97404,Northern Metropolitan,5533
1751,Burwood,383 Burwood Hwy,3,h,1750500,S,RW,29/7/17,10.4,3125,3,1,2,719,,,Whitehorse,-37.85156,145.13054,Southern Metropolitan,5678
1752,Camberwell,78 Fordham Av,5,h,2400000,VB,Marshall,29/7/17,7.7,3124,5,2,0,633,,1939,Boroondara,-37.84115,145.0743,Southern Metropolitan,8920
1753,Camberwell,6 Regent St,4,h,2500000,VB,Fletchers,29/7/17,7.7,3124,4,2,3,947,225,1930,Boroondara,-37.84403,145.09545,Southern Metropolitan,8920
1754,Camberwell,11/596 Riversdale Rd,3,u,682000,S,Noel,29/7/17,7.7,3124,3,1,2,2863,,,Boroondara,-37.83227,145.06325,Southern Metropolitan,8920
1755,Coburg North,39 Peterson Av,3,h,770000,S,Ray,29/7/17,6.7,3058,3,1,1,520,,,Moreland,-37.73323,144.98228,Northern Metropolitan,3445
1756,Coburg North,10 Shore Gr,3,t,830000,S,Ray,29/7/17,6.7,3058,3,2,2,275,142,2008,Moreland,-37.73156,144.97087,Northern Metropolitan,3445
1757,Cranbourne North,13 Cumquat Ct,4,h,500000,S,Ray,29/7/17,34.7,3977,4,2,0,579,149,1990,Casey,-38.07202,145.27369,South-Eastern Metropolitan,6464
1758,Doncaster East,39A George St,3,t,970000,S,Ray,29/7/17,14.3,3109,3,2,2,283,,,Manningham,-37.78177,145.15818,Eastern Metropolitan,10999
1759,Elsternwick,3/14 Sinclair St,2,u,834500,S,Biggin,29/7/17,7.2,3185,2,1,2,538,92,2005,Glen Eira,-37.88295,145.00083,Southern Metropolitan,4898
1760,Endeavour Hills,3 Dunster Ct,5,h,1015000,SP,Del,29/7/17,28.5,3802,5,2,2,836,,1992,Casey,-37.98873,145.27019,South-Eastern Metropolitan,8443
1761,Frankston,35 McAlister St,3,h,655000,SA,Eview,29/7/17,38,3199,3,2,1,680,,,Frankston,-38.14016,145.13583,South-Eastern Metropolitan,17055
1762,Glen Huntly,1/1110 Glen Huntly Rd,2,u,450000,S,Woodards,29/7/17,10.1,3163,2,1,1,0,77,2010,Glen Eira,-37.88937,145.04038,Southern Metropolitan,2403
1763,Glen Iris,23 Hillside Pde,4,h,1908000,SP,J,29/7/17,7.3,3146,4,1,1,702,,,Boroondara,-37.84914,145.06421,Southern Metropolitan,10412
1764,Glen Iris,4/1508 Malvern Rd,2,t,955000,S,Jellis,29/7/17,7.3,3146,2,1,1,197,1,1970,Stonnington,-37.85448,145.0485,Southern Metropolitan,10412
1765,Glenroy,71 Augustine Tce,3,h,760000,S,Barry,29/7/17,11.2,3046,3,1,4,625,,,Moreland,-37.69912,144.90996,Northern Metropolitan,8870
1766,Glenroy,9 Rowan St,3,h,629500,S,YPA,29/7/17,11.2,3046,3,1,1,610,,,Moreland,-37.69865,144.91733,Northern Metropolitan,8870
1767,Gowanbrae,3 Bluebell Cr,3,h,900000,SP,Nelson,29/7/17,12.9,3043,3,2,2,453,,,Moreland,-37.70606,144.89412,Western Metropolitan,1071
1768,Greensborough,12 Yangoora Pl,4,h,900000,S,Morrison,29/7/17,16.1,3088,4,3,1,807,190,1975,Banyule,-37.70077,145.12743,Northern Metropolitan,8524
1769,Hadfield,18 Exeter St,3,h,860000,S,Stockdale,29/7/17,11.2,3046,3,2,2,591,,,Moreland,-37.71177,144.94781,Northern Metropolitan,2606
1770,Hawthorn,18/352 Auburn Rd,2,u,580000,S,R&H,29/7/17,5.3,3122,2,1,1,0,,,Boroondara,-37.83197,145.04306,Southern Metropolitan,11308
1771,Heidelberg,2/14 Edgar St,3,t,835000,VB,hockingstuart,29/7/17,8.9,3084,3,2,2,161,135,2010,Banyule,-37.74897,145.07024,Eastern Metropolitan,2890
1772,Hoppers Crossing,7 Brooke Ct,3,h,540000,S,Ray,29/7/17,18.4,3029,3,2,2,580,200,1990,Wyndham,-37.87447,144.66771,Western Metropolitan,13830
1773,Keysborough,28 Eildon Dr,3,h,745000,SP,Biggin,29/7/17,25.2,3173,3,1,4,540,108,1980,Greater Dandenong,-37.9884,145.15925,South-Eastern Metropolitan,8459
1774,Knoxfield,16 Mistletoe Cl,5,h,1070000,SP,Barry,29/7/17,23.3,3180,5,2,2,726,,,Knox,-37.88309,145.24917,Eastern Metropolitan,2949
1775,Lalor,168 Darebin Dr,3,h,544000,S,Langwell,29/7/17,16.3,3075,3,1,2,534,129,1960,Whittlesea,-37.67024,145.03644,Northern Metropolitan,8279
1776,Lalor,52 Monash St,3,h,580500,S,Love,29/7/17,16.3,3075,3,1,1,532,934,1980,Whittlesea,-37.66101,145.02568,Northern Metropolitan,8279
1777,Langwarrin,2 Gianna Wy,3,h,565500,S,O'Brien,29/7/17,41,3910,3,2,2,361,,,Frankston,-38.13673,145.21616,Eastern Victoria,8743
1778,Northcote,30 Johnson St,4,h,1515000,S,Jellis,29/7/17,5.3,3070,4,1,2,318,161,1920,Darebin,-37.7631,144.99884,Northern Metropolitan,11364
1779,Oakleigh South,9 Mimosa Av,3,h,1250000,S,McGrath,29/7/17,15.5,3167,3,1,2,680,,,Monash,-37.9123,145.09737,South-Eastern Metropolitan,3692
1780,Port Melbourne,83 Evans St,2,h,1722500,S,Marshall,29/7/17,3.5,3207,2,1,0,101,75,1900,Port Phillip,-37.83446,144.94021,Southern Metropolitan,8648
1781,Port Melbourne,84 Raglan St,3,h,1030000,S,Frank,29/7/17,3.5,3207,3,1,0,130,,,Port Phillip,-37.83424,144.94572,Southern Metropolitan,8648
1782,Richmond,16/297 Church St,2,u,666000,S,hockingstuart,29/7/17,2.4,3121,2,1,1,0,60,,Yarra,-37.8211,144.99896,Northern Metropolitan,14949
1783,Richmond,3/30 Tanner St,2,u,575500,S,hockingstuart,29/7/17,2.4,3121,2,1,1,0,,,Yarra,-37.82328,144.99203,Northern Metropolitan,14949
1784,Ringwood North,2 Jenkins Cl,5,h,850000,VB,McGrath,29/7/17,19.9,3134,5,3,2,651,,,Maroondah,-37.79682,145.21731,Eastern Metropolitan,3619
1785,Seaford,13 Hayman Av,4,h,880000,S,O'Brien,29/7/17,35.4,3198,4,2,2,535,199,1970,Frankston,-38.09683,145.12981,South-Eastern Metropolitan,8077
1786,South Morang,3 Robin Pl,4,h,612000,S,Millership,29/7/17,20.5,3752,4,2,2,617,,,Whittlesea,-37.65621,145.0939,Northern Metropolitan,7969
1787,South Yarra,9/17 Howitt St,2,u,570000,VB,Ray,29/7/17,2.7,3141,2,1,1,0,64,1965,Stonnington,-37.84679,145.00206,Southern Metropolitan,14887
1788,Southbank,101/8 Wells St,2,u,732000,S,Harcourts,29/7/17,0.7,3006,2,1,0,3901,,1996,Melbourne,-37.82618,144.96891,Southern Metropolitan,8400
1789,St Kilda,11/22 Charnwood Cr,1,u,481000,S,hockingstuart,29/7/17,5,3182,1,1,1,0,,1940,Port Phillip,-37.85984,144.9867,Southern Metropolitan,13240
1790,Sunshine West,2 Day St,3,h,695000,S,Barry,29/7/17,10.5,3020,3,1,0,694,113,1950,Brimbank,-37.78871,144.81369,Western Metropolitan,6763
1791,Templestowe Lower,13 Melaleuca Av,6,h,2000000,VB,Barry,29/7/17,12.4,3107,6,3,2,1054,235,1970,Manningham,-37.77404,145.11703,Eastern Metropolitan,5420
1792,Thornbury,13 Rayment St,3,h,891000,S,Nelson,29/7/17,7,3071,3,2,2,199,140,1999,Darebin,-37.75948,144.99615,Northern Metropolitan,8870
1793,Williamstown,75 Cecil St,3,h,1050000,VB,Williams,29/7/17,6.8,3016,3,1,0,179,115,1890,Hobsons Bay,-37.86558,144.90474,Western Metropolitan,6380
1794,Windsor,201/152 Peel St,2,u,560000,PI,hockingstuart,29/7/17,4.6,3181,2,1,1,0,61,2012,Stonnington,-37.85581,144.99025,Southern Metropolitan,4380
1795,Wollert,60 Saltlake Bvd,3,h,525300,S,Stockdale,29/7/17,25.5,3750,3,2,2,400,,,Whittlesea,-37.61387,145.0385,Northern Metropolitan,2940
1796,Aberfeldie,1 Alma St,4,h,1436000,S,Brad,3/9/17,7.5,3040,4,3,3,511,187,1922,,-37.75788,144.90487,Western Metropolitan,1543
1797,Altona Meadows,96 Linden St,3,h,590000,PI,hockingstuart,3/9/17,15.5,3028,3,1,2,459,,,,-37.87063,144.77632,Western Metropolitan,7630
1798,Armadale,121 Kooyong Rd,4,h,5100000,S,Marshall,3/9/17,6.3,3143,4,2,2,761,255,1900,,-37.85249,145.02091,Southern Metropolitan,4836
1799,Balwyn North,14 Wanbrow Av,5,h,1950000,S,RT,3/9/17,9.7,3104,5,3,2,743,0,1949,,-37.80235,145.09311,Southern Metropolitan,7809
1800,Brighton East,9 Berkeley Gr,4,h,2515000,S,Marshall,3/9/17,10.3,3187,4,2,2,583,323,1925,,-37.90953,145.0155,Southern Metropolitan,6938
1801,Brunswick,39 Wilkinson St,2,h,800000,VB,hockingstuart,3/9/17,5.2,3056,2,1,0,140,90,1890,,-37.76806,144.9598,Northern Metropolitan,11918
1802,Coburg,60 Woiwurung Cr,2,t,631000,S,Brad,3/9/17,6.7,3058,2,2,1,1965,103,2000,,-37.73615,144.97455,Northern Metropolitan,11204
1803,Croydon Hills,4 Merrill Cr,3,h,790000,S,Hoskins,3/9/17,23,3136,3,2,2,659,131,1987,,-37.77473,145.26256,Eastern Metropolitan,1705
1804,Dandenong,19 Ross St,3,h,510000,S,McLennan,3/9/17,24.7,3175,3,2,1,673,125,1995,,-37.98096,145.22621,South-Eastern Metropolitan,10894
1805,Elwood,1/4 Southey Ct,2,u,670000,VB,Chisholm,3/9/17,7.2,3184,2,1,0,643,,1950,,-37.87571,144.98702,Southern Metropolitan,8989
1806,Fitzroy,130 Gore St,3,h,2300000,S,Jellis,3/9/17,2.1,3065,3,2,1,203,163,1890,,-37.80475,144.98228,Northern Metropolitan,5825
1807,Forest Hill,11 Heathcote Dr,2,u,730000,SP,Noel,3/9/17,15.4,3131,2,1,1,296,296,1998,,-37.83633,145.16873,Eastern Metropolitan,4385
1808,Frankston South,30 Grange Rd,4,h,1905000,S,Eview,3/9/17,38,3199,4,2,2,1471,180,1960,,-38.15984,145.10884,South-Eastern Metropolitan,7566
1809,Gladstone Park,7 Dalton Pl,3,h,680000,S,Barry,3/9/17,12.9,3043,3,1,2,300,,,,-37.68416,144.8895,Western Metropolitan,3285
1810,Glen Iris,3/2 Victor Rd,3,t,1160000,S,Tim,3/9/17,7.3,3146,3,2,2,203,,,,-37.86248,145.06682,Southern Metropolitan,10412
1811,Kew,8 Bradford Av,4,h,3060000,S,RT,3/9/17,5.4,3101,4,2,2,838,,,,-37.80894,145.05853,Southern Metropolitan,10331
1812,Meadow Heights,9 Hibiscus Cl,3,h,482000,S,Nelson,3/9/17,17.4,3048,3,2,2,452,140,1992,,-37.64023,144.91399,Northern Metropolitan,4704
1813,Moonee Ponds,86 Waverley St,3,h,1210000,PI,Sweeney,3/9/17,6.2,3039,3,2,0,411,114,1915,,-37.76285,144.90575,Western Metropolitan,6232
1814,Moonee Ponds,38 Wilson St,4,h,1450000,S,Nelson,3/9/17,6.2,3039,4,2,3,465,,,,-37.76306,144.92851,Western Metropolitan,6232
1815,Mount Waverley,12 Beverley Gr,3,h,1800000,PI,McGrath,3/9/17,14.2,3149,3,2,2,786,,,,-37.87834,145.12131,Eastern Metropolitan,13366
1816,Newport,88 Maddox Rd,4,t,940000,SP,Greg,3/9/17,6.2,3015,4,2,2,510,196,2016,,-37.84815,144.86866,Western Metropolitan,5498
1817,Niddrie,40 Hotham Rd,2,h,1370000,S,Frank,3/9/17,10.4,3042,2,1,0,650,,,,-37.73612,144.88474,Western Metropolitan,2291
1818,Northcote,38 Whalley St,4,h,1700000,S,McGrath,3/9/17,5.3,3070,4,3,4,422,,,,-37.76969,145.00718,Northern Metropolitan,11364
1819,Pascoe Vale,3/43 Danin St,3,t,676000,S,Brad,3/9/17,8.5,3044,3,2,2,122,108,2012,,-37.72304,144.92864,Northern Metropolitan,7485
1820,Point Cook,114 Fongeo Dr,3,h,540000,S,Barry,3/9/17,14.7,3030,3,2,2,353,135,2011,,-37.9105,144.73457,Western Metropolitan,15542
1821,Port Melbourne,333 Princes St,3,h,1764000,S,Buxton,3/9/17,3.5,3207,3,2,,131,133,1900,,-37.83509,144.94224,Southern Metropolitan,8648
1822,Port Melbourne,297 Ross St,4,h,2625000,PI,Marshall,3/9/17,3.5,3207,4,3,2,202,,,,-37.83247,144.94212,Southern Metropolitan,8648
1823,Reservoir,1 Cameron St,3,h,861000,S,Stockdale,3/9/17,12,3073,3,2,3,488,135,1950,,-37.72747,145.00035,Northern Metropolitan,21650
1824,Sunbury,20 Brett Ct,4,h,570000,S,Barry,3/9/17,31.7,3429,4,2,2,693,174,1995,,-37.57029,144.71163,Western Metropolitan,14092
1825,Sunbury,35 Oxley St,3,h,482000,S,Barry,3/9/17,31.7,3429,3,2,4,664,138,1975,,-37.58196,144.71066,Western Metropolitan,14092
1826,Thornbury,316 Rossmoyne St,3,h,1375000,S,McGrath,3/9/17,7,3071,4,2,3,530,145,1950,,-37.75968,145.02305,Northern Metropolitan,8870
1827,Werribee,4 Albany Ct,4,h,630000,S,hockingstuart,3/9/17,14.7,3030,4,2,2,720,163,2001,,-37.87215,144.65608,Western Metropolitan,16166
1828,West Melbourne,34 Miller St,3,h,1460000,S,Cayzer,3/9/17,3.1,3003,3,1,1,219,,,,-37.80557,144.94649,Northern Metropolitan,2230
1829,Alphington,77A Fulham Rd,3,h,1170000,S,Jellis,9/9/17,5.7,3078,3,1,1,268,126,1994,,-37.7753,145.0267,Northern Metropolitan,2211
1830,Balwyn North,2 Lynne Ct,4,h,2000000,VB,Jellis,9/9/17,9.7,3104,4,2,5,700,300,2007,,-37.78971,145.09546,Southern Metropolitan,7809
1831,Beaumaris,4 High St,3,h,1750000,SP,Buxton,9/9/17,17.3,3193,3,2,2,782,,,,-37.99007,145.03588,Southern Metropolitan,5366
1832,Black Rock,1 Hornby St,4,h,1720000,S,Ray,9/9/17,17.3,3193,4,2,2,659,,1950,,-37.97951,145.02515,Southern Metropolitan,2866
1833,Braybrook,9 Middleton St,3,h,834500,S,S&L,9/9/17,8.6,3019,3,1,4,685,,,,-37.78481,144.8623,Western Metropolitan,3589
1834,Brunswick West,47 Everett St,4,h,1250000,VB,Nelson,9/9/17,5.2,3055,4,2,2,600,180,2004,,-37.75465,144.94144,Northern Metropolitan,7082
1835,Cheltenham,2 Barclay Dr,3,h,948000,S,O'Brien,9/9/17,17.9,3192,3,1,2,570,,,,-37.96258,145.08038,Southern Metropolitan,9758
1836,Clayton South,8 Narrumburn Rd,3,h,805000,S,C21,9/9/17,17.5,3169,3,1,1,539,,,,-37.94128,145.11406,South-Eastern Metropolitan,4734
1837,Clifton Hill,21 Gordon St,2,h,1320000,S,Collins,9/9/17,3.6,3068,2,1,1,191,,1890,,-37.79158,144.99586,Northern Metropolitan,2954
1838,Craigieburn,11 Abercarn Av,4,h,595000,S,YPA,9/9/17,20.6,3064,4,1,0,641,110,1990,,-37.61114,144.93683,Northern Metropolitan,15510
1839,Doncaster,4 Tudor Rd,5,h,1540500,S,Jellis,9/9/17,12.4,3108,5,2,2,726,,,,-37.78133,145.10833,Eastern Metropolitan,9028
1840,Doreen,8 Bower Wy,3,h,481000,S,Mason,9/9/17,25.9,3754,3,2,1,359,150,2011,,-37.5875,145.11884,Northern Victoria,7254
1841,Epping,10/81 Rufus St,2,u,291000,S,HAR,9/9/17,19.6,3076,2,1,1,161,,,,-37.64888,145.02313,Northern Metropolitan,10926
1842,Fitzroy,101 Kerr St,3,h,1750000,VB,Jellis,9/9/17,2.1,3065,3,1,,152,,,,-37.79662,144.9791,Northern Metropolitan,5825
1843,Flemington,37 Waltham St,2,h,1225000,S,Jellis,9/9/17,3.4,3031,2,1,1,150,96,1890,,-37.78363,144.92997,Northern Metropolitan,3593
1844,Hawthorn,1B Simpson Pl,3,h,1670000,PI,Kay,9/9/17,5.3,3122,3,3,2,107,,,,-37.81753,145.01988,Southern Metropolitan,11308
1845,Malvern,57 Edsall St,3,h,1510000,PI,Marshall,9/9/17,5.9,3144,3,1,0,228,156,1900,,-37.86115,145.03217,Southern Metropolitan,4675
1846,Meadow Heights,13 Manna Ct,3,h,473000,S,Stockdale,9/9/17,17.4,3048,3,1,2,501,129,1992,,-37.64343,144.91193,Northern Metropolitan,4704
1847,Mentone,14A Teague Av,3,t,875000,S,hockingstuart,9/9/17,20,3194,3,2,2,165,19,,,-37.97904,145.06385,South-Eastern Metropolitan,6162
1848,Mernda,13 Leonardo Dr,4,h,720000,S,HAR,9/9/17,25.9,3754,4,2,2,573,245,,,-37.60686,145.08615,Northern Metropolitan,5812
1849,Moonee Ponds,13 Hudson St,3,h,1205000,S,Nelson,9/9/17,6.2,3039,3,1,1,375,118,1910,,-37.76464,144.91035,Western Metropolitan,6232
1850,Mulgrave,6 Caper Ct,3,h,888000,S,Harcourts,9/9/17,18.8,3170,3,1,1,644,,,,-37.92509,145.16754,South-Eastern Metropolitan,7113
1851,Northcote,13 Thomson St,3,h,1341500,SP,Jellis,9/9/17,5.3,3070,3,1,1,272,,1950,,-37.77986,145.00772,Northern Metropolitan,11364
1852,Oakleigh South,24 Columbia St,3,h,1110000,S,Buxton,9/9/17,15.5,3167,3,1,2,704,120,1970,,-37.93409,145.08383,South-Eastern Metropolitan,3692
1853,Parkdale,1 Robert St,4,h,1230000,PI,Buxton,9/9/17,21.5,3195,4,2,2,787,,,,-37.98616,145.08139,South-Eastern Metropolitan,5087
1854,Port Melbourne,1 Princes Pl,3,h,1845000,S,Greg,9/9/17,3.5,3207,3,3,2,114,240,2009,,-37.83981,144.9364,Southern Metropolitan,8648
1855,Port Melbourne,346 Princes St,3,h,1000000,S,Cayzer,9/9/17,3.5,3207,3,1,0,99,96,1890,,-37.83509,144.94286,Southern Metropolitan,8648
1856,Reservoir,55 Keon Pde,2,h,680000,S,Ray,9/9/17,12,3073,2,1,2,576,,,,-37.69573,145.01689,Northern Metropolitan,21650
1857,Ringwood North,32 Heron Ct,4,h,1050000,S,Ray,9/9/17,19.9,3134,4,2,2,770,,,,-37.78929,145.2458,Eastern Metropolitan,3619
1858,Sandringham,50 Bamfield St,4,h,2700000,S,hockingstuart,9/9/17,15.2,3191,4,2,1,722,318,1890,,-37.94804,145.00756,Southern Metropolitan,4497
1859,Sandringham,2 Trentham St,5,h,2220000,S,Buxton,9/9/17,15.2,3191,5,3,1,545,,,,-37.94953,145.00607,Southern Metropolitan,4497
1860,South Melbourne,54 Palmerston Cr,3,h,1210000,PI,Greg,9/9/17,1.9,3205,3,2,,149,,,,-37.83474,144.96917,Southern Metropolitan,5943
1861,South Morang,14 The Avenue,3,h,540000,S,The,9/9/17,20.5,3752,3,2,2,362,152,2005,,-37.6366,145.07226,Northern Metropolitan,7969
1862,Wantirna,1 Newlands Ct,4,h,925000,S,Ray,9/9/17,14.7,3152,4,3,4,534,176,1975,,-37.85298,145.23935,Eastern Metropolitan,5424
1863,Windsor,2/157 Peel St,2,u,810000,S,McGrath,9/9/17,4.6,3181,2,1,1,652,,2013,,-37.85556,144.99063,Southern Metropolitan,4380
1864,Yarraville,28 Cranbrook St,3,h,826000,SP,RT,9/9/17,6.3,3013,3,2,2,492,,2017,,-37.82413,144.87513,Western Metropolitan,6543
1865,Altona North,4 Seventh Av,3,h,770000,S,Greg,16/9/17,9.4,3025,3,1,2,549,,,,-37.84476,144.8472,Western Metropolitan,5132
1866,Armadale,45 Northcote Rd,3,h,1450000,VB,hockingstuart,16/9/17,6.3,3143,3,1,,245,,,,-37.85335,145.01698,Southern Metropolitan,4836
1867,Bentleigh,7 Lockwood St,4,h,1450000,PI,Buxton,16/9/17,11.4,3204,4,2,2,689,,,,-37.93031,145.03816,Southern Metropolitan,6795
1868,Bentleigh East,794 North Rd,4,h,1520000,S,Buxton,16/9/17,13.8,3165,4,2,2,648,,,,-37.90609,145.0551,Southern Metropolitan,10969
1869,Blackburn,352 Middleborough Rd,3,h,1040000,VB,Noel,16/9/17,13.4,3130,3,1,2,700,,,,-37.82378,145.13778,Eastern Metropolitan,5713
1870,Brighton,1 Leonie Ct,3,t,1960000,PI,Buxton,16/9/17,10.5,3186,3,2,2,709,36,1960,,-37.91414,145.00527,Southern Metropolitan,10579
1871,Bulleen,21 Millicent Av,4,h,1225000,VB,Jellis,16/9/17,10.8,3105,4,1,2,753,130,1960,,-37.77592,145.09714,Eastern Metropolitan,4480
1872,Camberwell,31 Kasouka Rd,3,h,2770000,S,Marshall,16/9/17,7.7,3124,3,2,2,593,,1991,,-37.83176,145.0652,Southern Metropolitan,8920
1873,Camberwell,9 Lofty Av,5,h,2450000,VB,Jellis,16/9/17,7.7,3124,5,3,2,570,239,1926,,-37.84136,145.08149,Southern Metropolitan,8920
1874,Carnegie,67 Belsize Av,3,h,1510000,S,Ray,16/9/17,10.1,3163,3,2,2,560,,,,-37.893,145.05861,Southern Metropolitan,7822
1875,Chelsea,33 Baxter Av,3,h,875000,S,Ray,16/9/17,27,3196,3,1,3,534,127,1970,,-38.04666,145.12354,South-Eastern Metropolitan,3906
1876,Cheltenham,28 Elliott St,4,h,1165000,S,Nick,16/9/17,17.9,3192,4,2,2,594,,,,-37.9727,145.07016,Southern Metropolitan,9758
1877,Clifton Hill,5 Noone St,2,h,980000,S,Nelson,16/9/17,3.6,3068,2,1,1,189,,,,-37.79335,144.98911,Northern Metropolitan,2954
1878,Craigieburn,2 Ravenwoods Wy,3,h,492000,S,hockingstuart,16/9/17,20.6,3064,3,2,2,255,184,2009,,-37.59735,144.91118,Northern Metropolitan,15510
1879,Doveton,5 Hakea St,3,h,469000,SP,C21,16/9/17,28.8,3177,3,1,2,585,101,1959,,-37.99515,145.23244,South-Eastern Metropolitan,3533
1880,Frankston South,49 Fleetwood Cr,2,h,910000,S,Ray,16/9/17,38,3199,2,1,2,894,,,,-38.16185,145.10976,South-Eastern Metropolitan,7566
1881,Glen Waverley,31 Chapman Bvd,3,h,1275000,S,hockingstuart,16/9/17,16.7,3150,3,2,2,714,164,1973,,-37.88809,145.19011,Eastern Metropolitan,15321
1882,Hampton,102 Willis St,3,h,1450000,S,Nick,16/9/17,13.8,3188,3,1,1,464,147,1948,,-37.93753,145.0102,Southern Metropolitan,5454
